Timestamp,_YARDLEY:F,_YARDLEY:DF,_YARDLEY:S,_YARDLEY-PM1:UTKV,_YARDLEY-PA1:UTKVH,_VALDES:F,_VALDES:DF,_VALDES:S,_OVERBYE:UTKF,_OVERBYE:UTKDF,_OVERBYE:UTKS,_OVERBYE-PM1:UTKV,_OVERBYE-PA1:UTKVH,_VALDES-PM1:UTKV,_VALDES-PA1:UTKVH,_STATIONA:D1,_STATIONA:D1_Quality,_STATIONA:F,_STATIONA:F_Quality,_STATIONA:DF,_STATIONA:DF_Quality,_STATIONA:S,_STATIONA:S_Quality,_STATIONA-PM1:V,_STATIONA-PM1:V_Quality,_STATIONA-PA1:VH,_STATIONA-PA1:VH_Quality,_STATIONA-PM2:I,_STATIONA-PM2:I_Quality,_STATIONA-PA2:IH,_STATIONA-PA2:IH_Quality
19:30.0,59.9928,0,0,123.35,-83.26138,59.9932,0,0,59.993,0,0,123.199,-173.0782,124.755,-134.6557,,,,,,,,,,,,,,,,
19:30.0,59.9934,0,0,123.35,-83.50776,59.9929,0,0,59.992,0,0,123.199,-173.3533,124.734,-134.9021,,,,,,,,,,,,,,,,
19:30.0,59.9921,0,0,123.35,-83.77132,59.9923,0,0,59.9919,0,0,123.199,-173.6168,124.755,-135.1656,,,,,,,,,,,,,,,,
19:30.0,59.9909,0,0,123.307,-84.08071,59.9916,0,0,59.9909,0,0,123.134,-173.932,124.712,-135.4693,,,,,,,,,,,,,,,,
19:30.0,59.9909,0,0,123.285,-84.4073,59.9916,0,0,59.991,0,0,123.113,-174.2413,124.669,-135.7672,0,Good,59.991,Good,0,Good,0,Good,112.8827,Good,-27.24615,Good,0.1540291,Good,-56.30993,Good
19:31.0,59.9924,0,0,123.264,-84.69378,59.9917,0,0,59.992,0,0,123.091,-174.545,124.669,-136.0709,,,,,,,,,,,,,,,,
19:31.0,59.9916,0,0,123.307,-84.98598,59.9917,0,0,59.9917,0,0,123.113,-174.8258,124.669,-136.3688,,,,,,,,,,,,,,,,
19:31.0,59.9914,0,0,123.307,-85.28393,59.9912,0,0,59.9915,0,0,123.134,-175.1237,124.69,-136.684,,,,,,,,,,,,,,,,
19:31.0,59.9923,0,0,123.307,-85.56467,59.9918,0,0,59.9925,0,0,123.113,-175.3815,124.712,-136.959,,,,,,,,,,,,,,,,
19:31.0,59.9922,0,0,123.285,-85.86261,59.9916,0,0,59.9916,0,0,123.069,-175.6967,124.734,-137.2569,0,Good,59.993,Good,0.02,Good,0,Good,112.9212,Good,-28.66482,Good,0.1556864,Good,-59.03624,Good
19:31.0,59.9929,0,0,123.307,-86.09753,59.9929,0,0,59.9935,0,0,123.091,-175.9316,124.755,-137.509,,,,,,,,,,,,,,,,
19:31.0,59.9938,0,0,123.329,-86.33817,59.994,0,0,59.9945,0,0,123.134,-176.155,124.777,-137.721,,,,,,,,,,,,,,,,
19:31.0,59.9943,0,0,123.35,-86.52724,59.9945,0,0,59.9944,0,0,123.156,-176.3613,124.777,-137.9158,,,,,,,,,,,,,,,,
19:31.0,59.9945,0,0,123.285,-86.71059,59.9939,0,0,59.9942,0,0,123.134,-176.5389,124.755,-138.1049,,,,,,,,,,,,,,,,
19:32.0,59.9952,0,0,123.35,-86.89967,59.9948,0,0,59.9955,0,0,123.177,-176.7337,124.755,-138.294,0,Good,59.994,Good,-0.03,Good,0,Good,112.8522,Good,-29.67113,Good,0.1543297,Good,-59.88627,Good
19:32.0,59.9934,0,0,123.329,-87.13458,59.994,0,0,59.9937,0,0,123.156,-176.9629,124.734,-138.5117,,,,,,,,,,,,,,,,
19:32.0,59.9934,0,0,123.264,-87.36949,59.9934,0,0,59.9934,0,0,123.091,-177.1921,124.69,-138.7409,,,,,,,,,,,,,,,,
19:32.0,59.9932,0,0,123.242,-87.62733,59.9926,0,0,59.993,0,0,123.091,-177.4385,124.69,-138.993,,,,,,,,,,,,,,,,
19:32.0,59.9942,0,0,123.285,-87.83932,59.9933,0,0,59.9941,0,0,123.134,-177.6447,124.712,-139.2222,,,,,,,,,,,,,,,,
19:32.0,59.9929,0,0,123.307,-88.07996,59.9919,0,0,59.9925,0,0,123.134,-177.8854,124.734,-139.4857,0,Good,59.993,Good,0.01,Good,0,Good,112.9071,Good,-30.88473,Good,0.1530075,Good,-60.75117,Good
19:32.0,59.9937,0,0,123.329,-88.3206,59.9927,0,0,59.9928,0,0,123.134,-178.1375,124.712,-139.7149,,,,,,,,,,,,,,,,
19:32.0,59.9933,0,0,123.35,-88.57843,59.9921,0,0,59.9928,0,0,123.156,-178.4297,124.712,-140.0014,,,,,,,,,,,,,,,,
19:32.0,59.9928,0,0,123.307,-88.85918,59.9924,0,0,59.9923,0,0,123.091,-178.7219,124.669,-140.2879,,,,,,,,,,,,,,,,
19:32.0,59.9932,0,0,123.307,-89.12847,59.9924,0,0,59.9941,0,0,123.091,-178.9683,124.647,-140.5686,,,,,,,,,,,,,,,,
19:32.0,59.9928,0,0,123.329,-89.38058,59.9926,0,0,59.9927,0,0,123.091,-179.2146,124.669,-140.8265,0,Good,59.993,Good,0.02,Good,0,Good,112.9279,Good,-32.17878,Good,0.1553426,Good,-61.23235,Good
19:33.0,59.9939,0,0,123.329,-89.59257,59.9932,0,0,59.9939,0,0,123.113,-179.4438,124.69,-141.0614,,,,,,,,,,,,,,,,
19:33.0,59.994,0,0,123.394,-89.81602,59.9933,0,0,59.9937,0,0,123.134,-179.673,124.734,-141.3077,,,,,,,,,,,,,,,,
19:33.0,59.9939,0,0,123.415,-90.06239,59.9937,0,0,59.9944,0,0,123.134,-179.9079,124.777,-141.5369,,,,,,,,,,,,,,,,
19:33.0,59.9946,0,0,123.394,-90.25147,59.9937,0,0,59.994,0,0,123.091,179.903,124.734,-141.7432,,,,,,,,,,,,,,,,
19:33.0,59.9948,0,0,123.415,-90.42908,59.9947,0,0,59.9947,0,0,123.134,179.7139,124.777,-141.9151,0,Good,59.995,Good,-0.01,Good,0,Good,112.9077,Good,-33.17701,Good,0.1552278,Good,-63.43495,Good
19:33.0,59.9957,0,0,123.437,-90.61816,59.9953,0,0,59.9955,0,0,123.134,179.502,124.798,-142.0812,,,,,,,,,,,,,,,,
19:33.0,59.995,0,0,123.372,-90.77859,59.995,0,0,59.9953,0,0,123.113,179.3472,124.755,-142.2417,,,,,,,,,,,,,,,,
19:33.0,59.9951,0,0,123.372,-90.95048,59.9944,0,0,59.9945,0,0,123.113,179.1696,124.755,-142.4135,,,,,,,,,,,,,,,,
19:33.0,59.9948,0,0,123.394,-91.15675,59.9939,0,0,59.9956,0,0,123.134,178.9863,124.777,-142.6313,,,,,,,,,,,,,,,,
19:33.0,59.9944,0,0,123.372,-91.35728,59.9943,0,0,59.9953,0,0,123.113,178.8087,124.734,-142.8318,0,Good,59.994,Good,0,Good,0,Good,112.874,Good,-34.1514,Good,0.1516504,Good,-63.88609,Good
19:34.0,59.9931,0,0,123.394,-91.59792,59.9929,0,0,59.9928,0,0,123.156,178.5738,124.777,-143.061,,,,,,,,,,,,,,,,
19:34.0,59.9943,0,0,123.35,-91.82137,59.9938,0,0,59.9949,0,0,123.134,178.356,124.712,-143.2902,,,,,,,,,,,,,,,,
19:34.0,59.9952,0,0,123.372,-92.01045,59.9941,0,0,59.9949,0,0,123.177,178.1727,124.712,-143.4907,,,,,,,,,,,,,,,,
19:34.0,59.993,0,0,123.372,-92.23963,59.9933,0,0,59.9934,0,0,123.177,177.9492,124.712,-143.7027,,,,,,,,,,,,,,,,
19:34.0,59.9932,0,0,123.307,-92.48601,59.9931,0,0,59.994,0,0,123.091,177.7315,124.669,-143.9319,0,Good,59.994,Good,0,Good,0,Good,112.8362,Good,-35.26191,Good,0.1518148,Good,-66.13982,Good
19:34.0,59.994,0,0,123.285,-92.70946,59.9942,0,0,59.9939,0,0,123.113,177.4794,124.626,-144.1324,,,,,,,,,,,,,,,,
19:34.0,59.9937,0,0,123.307,-92.91,59.9938,0,0,59.9919,0,0,123.113,177.2502,124.669,-144.3272,,,,,,,,,,,,,,,,
19:34.0,59.9937,0,0,123.307,-93.15636,59.9935,0,0,59.9927,0,0,123.134,176.9752,124.69,-144.5507,,,,,,,,,,,,,,,,
19:34.0,59.9942,0,0,123.285,-93.3569,59.9935,0,0,59.9945,0,0,123.113,176.7861,124.712,-144.7741,,,,,,,,,,,,,,,,
19:34.0,59.9957,0,0,123.35,-93.5116,59.9954,0,0,59.9958,0,0,123.156,176.6372,124.777,-144.946,0,Good,59.996,Good,0,Good,0,Good,112.9254,Good,-36.21687,Good,0.1532171,Good,-67.45694,Good
19:35.0,59.996,0,0,123.35,-93.64911,59.9955,0,0,59.9964,0,0,123.177,176.5168,124.755,-145.0893,,,,,,,,,,,,,,,,
19:35.0,59.996,0,0,123.372,-93.78662,59.9958,0,0,59.9955,0,0,123.177,176.3851,124.777,-145.2268,,,,,,,,,,,,,,,,
19:35.0,59.9964,0,0,123.35,-93.90121,59.996,0,0,59.9966,0,0,123.156,176.2934,124.777,-145.3471,,,,,,,,,,,,,,,,
19:35.0,59.9961,0,0,123.307,-94.05018,59.9962,0,0,59.9943,0,0,123.134,176.0871,124.712,-145.4903,,,,,,,,,,,,,,,,
19:35.0,59.9954,0,0,123.329,-94.21634,59.9956,0,0,59.9961,0,0,123.048,175.9267,124.712,-145.645,0,Good,59.996,Good,0,Good,0,Good,112.9233,Good,-36.89928,Good,0.1532171,Good,-67.45694,Good
19:35.0,59.9969,0,0,123.35,-94.33093,59.9968,0,0,59.9964,0,0,123.091,175.7834,124.712,-145.7482,,,,,,,,,,,,,,,,
19:35.0,59.9958,0,0,123.372,-94.47417,59.9952,0,0,59.9965,0,0,123.134,175.6288,124.755,-145.9029,,,,,,,,,,,,,,,,
19:35.0,59.9952,0,0,123.35,-94.65752,59.9948,0,0,59.9946,0,0,123.091,175.4454,124.734,-146.0919,,,,,,,,,,,,,,,,
19:35.0,59.9952,0,0,123.35,-94.8294,59.9953,0,0,59.9958,0,0,123.113,175.2678,124.734,-146.2638,,,,,,,,,,,,,,,,
19:35.0,59.9941,0,0,123.329,-95.02994,59.9948,0,0,59.995,0,0,123.113,175.0844,124.712,-146.4472,0,Good,59.995,Good,0,Good,0,Good,112.8667,Good,-37.78651,Good,0.1546988,Good,-68.7495,Good
19:36.0,59.9952,0,0,123.264,-95.20183,59.9948,0,0,59.9949,0,0,123.048,174.9297,124.669,-146.6191,,,,,,,,,,,,,,,,
19:36.0,59.9944,0,0,123.285,-95.43674,59.9938,0,0,59.9942,0,0,123.069,174.6948,124.647,-146.8368,,,,,,,,,,,,,,,,
19:36.0,59.9941,0,0,123.242,-95.64874,59.994,0,0,59.9946,0,0,123.048,174.4886,124.626,-147.0545,,,,,,,,,,,,,,,,
19:36.0,59.9943,0,0,123.221,-95.83208,59.9942,0,0,59.9942,0,0,123.069,174.3109,124.626,-147.2608,,,,,,,,,,,,,,,,
19:36.0,59.9948,0,0,123.221,-96.03835,59.994,0,0,59.995,0,0,123.069,174.1161,124.669,-147.4785,0,Good,59.995,Good,0.01,Good,0,Good,112.897,Good,-38.78706,Good,0.1546988,Good,-68.7495,Good
19:36.0,59.9953,0,0,123.329,-96.22169,59.9951,0,0,59.9951,0,0,123.134,173.9213,124.755,-147.6332,,,,,,,,,,,,,,,,
19:36.0,59.9946,0,0,123.329,-96.40504,59.9942,0,0,59.994,0,0,123.156,173.7437,124.755,-147.8165,,,,,,,,,,,,,,,,
19:36.0,59.9953,0,0,123.35,-96.55401,59.9953,0,0,59.9955,0,0,123.156,173.5718,124.777,-147.9827,,,,,,,,,,,,,,,,
19:36.0,59.9962,0,0,123.35,-96.71443,59.996,0,0,59.9961,0,0,123.134,173.44,124.777,-148.1145,,,,,,,,,,,,,,,,
19:37.0,59.9958,0,0,123.307,-96.87486,59.9953,0,0,59.9953,0,0,123.091,173.2739,124.734,-148.2634,0,Good,59.996,Good,0.01,Good,0,Good,112.8921,Good,-39.55586,Good,0.1512503,Good,-69.32558,Good
19:37.0,59.9969,0,0,123.307,-97.00665,59.9967,0,0,59.9969,0,0,123.113,173.1192,124.712,-148.4067,,,,,,,,,,,,,,,,
19:37.0,59.9963,0,0,123.307,-97.13269,59.9959,0,0,59.996,0,0,123.113,173.0046,124.734,-148.5442,,,,,,,,,,,,,,,,
19:37.0,59.9967,0,0,123.329,-97.28166,59.9962,0,0,59.9969,0,0,123.113,172.8786,124.734,-148.676,,,,,,,,,,,,,,,,
19:37.0,59.9959,0,0,123.329,-97.43636,59.9947,0,0,59.9958,0,0,123.134,172.741,124.712,-148.8479,,,,,,,,,,,,,,,,
19:37.0,59.9967,0,0,123.307,-97.56241,59.9961,0,0,59.9962,0,0,123.134,172.5921,124.712,-148.9968,0,Good,59.996,Good,0.01,Good,0,Good,112.9266,Good,-40.26381,Good,0.1528444,Good,-70.61549,Good
19:37.0,59.9964,0,0,123.329,-97.70565,59.9951,0,0,59.9948,0,0,123.091,172.4145,124.712,-149.1515,,,,,,,,,,,,,,,,
19:37.0,59.9935,0,0,123.307,-97.91765,59.9946,0,0,59.9918,0,0,123.134,172.1509,124.69,-149.3349,,,,,,,,,,,,,,,,
19:37.0,59.9946,0,0,123.307,-98.10099,59.9943,0,0,59.9959,0,0,123.069,171.9676,124.69,-149.5297,,,,,,,,,,,,,,,,
19:37.0,59.9938,0,0,123.242,-98.31872,59.9937,0,0,59.995,0,0,123.048,171.8014,124.626,-149.7531,,,,,,,,,,,,,,,,
19:37.0,59.9939,0,0,123.242,-98.53644,59.9942,0,0,59.9938,0,0,123.026,171.5894,124.626,-149.9651,0,Good,59.994,Good,0,Good,0,Good,112.8974,Good,-41.29964,Good,0.1553656,Good,-70.9423,Good
19:38.0,59.9948,0,0,123.242,-98.73125,59.995,0,0,59.9949,0,0,123.004,171.4003,124.669,-150.1485,,,,,,,,,,,,,,,,
19:38.0,59.9942,0,0,123.264,-98.93751,59.9938,0,0,59.9942,0,0,123.048,171.1998,124.69,-150.3662,,,,,,,,,,,,,,,,
19:38.0,59.995,0,0,123.285,-99.11513,59.9952,0,0,59.9957,0,0,123.091,171.0451,124.69,-150.5324,,,,,,,,,,,,,,,,
19:38.0,59.9958,0,0,123.285,-99.27556,59.9951,0,0,59.995,0,0,123.091,170.8847,124.669,-150.6985,,,,,,,,,,,,,,,,
19:38.0,59.996,0,0,123.307,-99.42452,59.9965,0,0,59.9967,0,0,123.069,170.7357,124.69,-150.8418,0,Good,59.996,Good,-0.01,Good,0,Good,112.8407,Good,-42.13075,Good,0.1553656,Good,-70.9423,Good
19:38.0,59.9964,0,0,123.307,-99.56776,59.997,0,0,59.9954,0,0,123.069,170.5524,124.69,-150.9563,,,,,,,,,,,,,,,,
19:38.0,59.9963,0,0,123.264,-99.69955,59.9964,0,0,59.9962,0,0,123.004,170.4148,124.647,-151.0824,,,,,,,,,,,,,,,,
19:38.0,59.9968,0,0,123.264,-99.82559,59.9959,0,0,59.9959,0,0,122.961,170.2945,124.647,-151.2027,,,,,,,,,,,,,,,,
19:38.0,59.9954,0,0,123.242,-99.96883,59.9951,0,0,59.9958,0,0,122.94,170.157,124.604,-151.3689,,,,,,,,,,,,,,,,
19:38.0,59.9966,0,0,123.242,-100.1063,59.9955,0,0,59.9966,0,0,122.961,170.0138,124.626,-151.5236,0,Good,59.996,Good,0,Good,0,Good,112.8835,Good,-42.81737,Good,0.1545144,Good,-71.87814,Good
19:39.0,59.996,0,0,123.264,-100.2668,59.9956,0,0,59.9964,0,0,123.004,169.8763,124.626,-151.6955,,,,,,,,,,,,,,,,
19:39.0,59.9944,0,0,123.242,-100.4387,59.9944,0,0,59.9944,0,0,122.983,169.7158,124.647,-151.8616,,,,,,,,,,,,,,,,
19:39.0,59.9946,0,0,123.221,-100.6449,59.994,0,0,59.9945,0,0,122.983,169.521,124.647,-152.0622,,,,,,,,,,,,,,,,
19:39.0,59.9931,0,0,123.221,-100.8569,59.9938,0,0,59.9934,0,0,122.983,169.2804,124.647,-152.2742,,,,,,,,,,,,,,,,
19:39.0,59.9943,0,0,123.199,-101.0746,59.9939,0,0,59.994,0,0,122.961,169.0856,124.604,-152.4919,0,Good,59.993,Good,0,Good,0,Good,112.8591,Good,-43.91337,Good,0.1515328,Good,-75.7189,Good
19:39.0,59.9928,0,0,123.199,-101.3554,59.9926,0,0,59.9915,0,0,122.94,168.7647,124.604,-152.744,,,,,,,,,,,,,,,,
19:39.0,59.9931,0,0,123.242,-101.5846,59.9929,0,0,59.9934,0,0,122.961,168.5298,124.626,-152.9617,,,,,,,,,,,,,,,,
19:39.0,59.9937,0,0,123.264,-101.8195,59.9936,0,0,59.993,0,0,122.961,168.2548,124.669,-153.1966,,,,,,,,,,,,,,,,
19:39.0,59.9938,0,0,123.307,-102.0257,59.9935,0,0,59.9936,0,0,122.961,168.0542,124.69,-153.4315,,,,,,,,,,,,,,,,
19:40.0,59.9955,0,0,123.329,-102.1976,59.9955,0,0,59.9949,0,0,122.983,167.8709,124.734,-153.6149,0,Good,59.995,Good,0,Good,0,Good,112.8947,Good,-44.95277,Good,0.1522134,Good,-74.74488,Good
19:40.0,59.9935,0,0,123.285,-102.3924,59.9943,0,0,59.9937,0,0,122.983,167.6818,124.712,-153.7925,,,,,,,,,,,,,,,,
19:40.0,59.9944,0,0,123.307,-102.5872,59.9955,0,0,59.9939,0,0,123.004,167.4813,124.734,-153.9529,,,,,,,,,,,,,,,,
19:40.0,59.9955,0,0,123.264,-102.7534,59.9945,0,0,59.9963,0,0,122.983,167.3438,124.712,-154.1191,,,,,,,,,,,,,,,,
19:40.0,59.9941,0,0,123.264,-102.9425,59.994,0,0,59.9936,0,0,122.961,167.1432,124.69,-154.3196,,,,,,,,,,,,,,,,
19:40.0,59.9947,0,0,123.307,-103.143,59.9944,0,0,59.995,0,0,122.983,166.9599,124.712,-154.5316,0,Good,59.994,Good,-0.01,Good,0,Good,112.8258,Good,-45.93098,Good,0.1541217,Good,-75.96375,Good
19:40.0,59.9941,0,0,123.329,-103.3607,59.9939,0,0,59.9934,0,0,123.004,166.725,124.712,-154.7436,,,,,,,,,,,,,,,,
19:40.0,59.9946,0,0,123.329,-103.567,59.9937,0,0,59.994,0,0,123.004,166.5073,124.712,-154.9728,,,,,,,,,,,,,,,,
19:40.0,59.9938,0,0,123.329,-103.8134,59.9932,0,0,59.9936,0,0,122.983,166.2552,124.734,-155.2249,,,,,,,,,,,,,,,,
19:40.0,59.9936,0,0,123.35,-104.0598,59.9932,0,0,59.9936,0,0,123.004,166.0088,124.734,-155.477,,,,,,,,,,,,,,,,
19:40.0,59.9928,0,0,123.372,-104.3004,59.9932,0,0,59.9936,0,0,123.048,165.7796,124.712,-155.7119,0,Good,59.993,Good,0,Good,0,Good,112.8138,Good,-47.1225,Good,0.153496,Good,-76.93068,Good
19:41.0,59.9934,0,0,123.35,-104.5525,59.993,0,0,59.9935,0,0,122.983,165.5103,124.669,-155.9697,,,,,,,,,,,,,,,,
19:41.0,59.992,0,0,123.307,-104.8218,59.9925,0,0,59.9926,0,0,122.94,165.2582,124.604,-156.239,,,,,,,,,,,,,,,,
19:41.0,59.9919,0,0,123.285,-105.1025,59.9922,0,0,59.9909,0,0,122.961,164.9545,124.582,-156.5026,,,,,,,,,,,,,,,,
19:41.0,59.9932,0,0,123.264,-105.3546,59.9934,0,0,59.9938,0,0,122.961,164.7196,124.604,-156.7432,,,,,,,,,,,,,,,,
19:41.0,59.9933,0,0,123.285,-105.6067,59.9927,0,0,59.9933,0,0,122.961,164.4847,124.669,-156.9953,0,Good,59.993,Good,0.01,Good,0,Good,112.8562,Good,-48.44136,Good,0.1523772,Good,-78.88696,Good
19:41.0,59.9931,0,0,123.329,-105.8474,59.9935,0,0,59.9931,0,0,122.983,164.2384,124.712,-157.213,,,,,,,,,,,,,,,,
19:41.0,59.9934,0,0,123.35,-106.0823,59.9933,0,0,59.9939,0,0,123.004,163.9805,124.734,-157.448,,,,,,,,,,,,,,,,
19:41.0,59.9936,0,0,123.372,-106.3115,59.9933,0,0,59.9937,0,0,122.983,163.7513,124.734,-157.6714,,,,,,,,,,,,,,,,
19:41.0,59.9933,0,0,123.394,-106.5521,59.9933,0,0,59.9932,0,0,122.983,163.4935,124.734,-157.9121,,,,,,,,,,,,,,,,
19:41.0,59.9951,0,0,123.372,-106.7527,59.9939,0,0,59.9953,0,0,122.983,163.3102,124.69,-158.1355,0,Good,59.994,Good,0.01,Good,0,Good,112.888,Good,-49.55302,Good,0.1518852,Good,-79.87533,Good
19:42.0,59.9942,0,0,123.372,-106.9532,59.9935,0,0,59.9938,0,0,122.983,163.1096,124.69,-158.4048,,,,,,,,,,,,,,,,
19:42.0,59.9938,0,0,123.372,-107.1652,59.9956,0,0,59.9936,0,0,122.983,162.8804,124.734,-158.5882,,,,,,,,,,,,,,,,
19:42.0,59.9924,0,0,123.372,-107.4001,59.9926,0,0,59.9934,0,0,122.983,162.6684,124.712,-158.8288,,,,,,,,,,,,,,,,
19:42.0,59.9934,0,0,123.372,-107.6522,59.9933,0,0,59.9934,0,0,123.004,162.4164,124.712,-159.0752,,,,,,,,,,,,,,,,
19:42.0,59.9927,0,0,123.372,-107.9158,59.9931,0,0,59.9931,0,0,123.048,162.1757,124.712,-159.333,0,Good,59.993,Good,0.01,Good,0,Good,112.9233,Good,-50.751,Good,0.1545144,Good,-80.04937,Good
19:42.0,59.9942,0,0,123.372,-108.1679,59.9934,0,0,59.993,0,0,123.004,161.895,124.69,-159.5622,,,,,,,,,,,,,,,,
19:42.0,59.9932,0,0,123.372,-108.3913,59.9933,0,0,59.9935,0,0,123.048,161.6543,124.669,-159.8028,,,,,,,,,,,,,,,,
19:42.0,59.9925,0,0,123.35,-108.6491,59.993,0,0,59.993,0,0,123.004,161.4194,124.647,-160.0435,,,,,,,,,,,,,,,,
19:42.0,59.993,0,0,123.35,-108.907,59.9927,0,0,59.9922,0,0,123.004,161.1157,124.647,-160.3242,,,,,,,,,,,,,,,,
19:42.0,59.9928,0,0,123.307,-109.1419,59.9935,0,0,59.9927,0,0,122.94,160.8636,124.626,-160.5648,0,Good,59.993,Good,0,Good,0,Good,112.8669,Good,-51.98498,Good,0.151038,Good,-81.8699,Good
19:43.0,59.9933,0,0,123.307,-109.3825,59.9936,0,0,59.9939,0,0,122.94,160.6402,124.626,-160.7883,,,,,,,,,,,,,,,,
19:43.0,59.9916,0,0,123.307,-109.6747,59.9915,0,0,59.9918,0,0,122.94,160.3709,124.647,-161.0805,,,,,,,,,,,,,,,,
19:43.0,59.9917,0,0,123.307,-109.9555,59.992,0,0,59.9921,0,0,122.983,160.0844,124.647,-161.3613,,,,,,,,,,,,,,,,
19:43.0,59.9917,0,0,123.329,-110.2362,59.9919,0,0,59.9923,0,0,123.026,159.8323,124.669,-161.6477,,,,,,,,,,,,,,,,
19:43.0,59.993,0,0,123.307,-110.4941,59.9923,0,0,59.9928,0,0,123.026,159.5687,124.669,-161.917,0,Good,59.993,Good,0,Good,0,Good,112.9007,Good,-53.38389,Good,0.1556864,Good,-84.09386,Good
19:43.0,59.9923,0,0,123.35,-110.7691,59.9924,0,0,59.9926,0,0,123.069,159.2995,124.69,-162.1749,,,,,,,,,,,,,,,,
19:43.0,59.9916,0,0,123.372,-111.0556,59.9919,0,0,59.9921,0,0,123.091,159.0072,124.712,-162.4613,,,,,,,,,,,,,,,,
19:43.0,59.9922,0,0,123.372,-111.342,59.9923,0,0,59.9926,0,0,123.069,158.738,124.69,-162.7478,,,,,,,,,,,,,,,,
19:43.0,59.9915,0,0,123.372,-111.6228,59.9917,0,0,59.991,0,0,123.069,158.4629,124.712,-163.0343,,,,,,,,,,,,,,,,
19:43.0,59.9921,0,0,123.35,-111.915,59.992,0,0,59.9914,0,0,123.091,158.165,124.69,-163.3265,0,Good,59.991,Good,0,Good,0,Good,112.8494,Good,-54.83282,Good,0.1556864,Good,-84.09386,Good
19:44.0,59.9914,0,0,123.307,-112.2244,59.9922,0,0,59.9916,0,0,123.069,157.8499,124.647,-163.613,,,,,,,,,,,,,,,,
19:44.0,59.9921,0,0,123.329,-112.5166,59.9917,0,0,59.9918,0,0,123.091,157.5519,124.647,-163.9109,,,,,,,,,,,,,,,,
19:44.0,59.9921,0,0,123.329,-112.8088,59.9919,0,0,59.9924,0,0,123.069,157.2597,124.626,-164.1974,,,,,,,,,,,,,,,,
19:44.0,59.9929,0,0,123.307,-113.0953,59.9914,0,0,59.9931,0,0,123.091,156.979,124.626,-164.5125,,,,,,,,,,,,,,,,
19:44.0,59.9911,0,0,123.285,-113.4276,59.9909,0,0,59.9914,0,0,123.091,156.6581,124.604,-164.8391,0,Good,59.991,Good,0,Good,0,Good,112.8704,Good,-56.33031,Good,0.1522837,Good,-87.99045,Good
19:44.0,59.9913,0,0,123.242,-113.7427,59.9912,0,0,59.9915,0,0,123.048,156.3258,124.582,-165.1485,,,,,,,,,,,,,,,,
19:44.0,59.9913,0,0,123.264,-114.0464,59.9919,0,0,59.9913,0,0,123.069,155.9992,124.604,-165.4293,,,,,,,,,,,,,,,,
19:44.0,59.9903,0,0,123.264,-114.3845,59.9907,0,0,59.9907,0,0,123.004,155.6612,124.626,-165.7673,,,,,,,,,,,,,,,,
19:44.0,59.9906,0,0,123.264,-114.7397,59.991,0,0,59.9917,0,0,123.004,155.3346,124.669,-166.0996,,,,,,,,,,,,,,,,
19:44.0,59.9913,0,0,123.307,-115.0491,59.9909,0,0,59.991,0,0,123.026,155.0367,124.69,-166.4205,0,Good,59.991,Good,0.01,Good,0,Good,112.9176,Good,-57.96772,Good,0.1522837,Good,-87.99045,Good
19:45.0,59.9913,0,0,123.329,-115.3585,59.9907,0,0,59.9911,0,0,123.048,154.7158,124.712,-166.7528,,,,,,,,,,,,,,,,
19:45.0,59.9905,0,0,123.35,-115.6679,59.9906,0,0,59.9909,0,0,123.069,154.3892,124.734,-167.0908,,,,,,,,,,,,,,,,
19:45.0,59.9899,0,0,123.35,-115.9945,59.9904,0,0,59.9897,0,0,123.069,154.0626,124.755,-167.4232,,,,,,,,,,,,,,,,
19:45.0,59.9898,0,0,123.35,-116.344,59.9901,0,0,59.9897,0,0,123.069,153.7532,124.734,-167.7497,,,,,,,,,,,,,,,,
19:45.0,59.9911,0,0,123.307,-116.6648,59.9912,0,0,59.9904,0,0,123.048,153.4152,124.712,-168.0763,0,Good,59.991,Good,0.01,Good,0,Good,112.8894,Good,-59.57577,Good,0.15219,Good,-90,Good
19:45.0,59.9923,0,0,123.264,-116.9857,59.992,0,0,59.9917,0,0,123.004,153.0657,124.669,-168.3685,,,,,,,,,,,,,,,,
19:45.0,59.9913,0,0,123.285,-117.2951,59.9915,0,0,59.9908,0,0,123.026,152.7448,124.669,-168.6608,,,,,,,,,,,,,,,,
19:45.0,59.9915,0,0,123.329,-117.5873,59.9911,0,0,59.9916,0,0,123.026,152.4411,124.669,-168.9587,,,,,,,,,,,,,,,,
19:45.0,59.9916,0,0,123.307,-117.8967,59.9915,0,0,59.992,0,0,123.004,152.1432,124.647,-169.2681,,,,,,,,,,,,,,,,
19:45.0,59.9915,0,0,123.307,-118.2061,59.9914,0,0,59.9915,0,0,123.004,151.8224,124.626,-169.5717,0,Good,59.992,Good,0.01,Good,0,Good,112.9215,Good,-61.09911,Good,0.154883,Good,-90.98776,Good
19:46.0,59.992,0,0,123.307,-118.4754,59.9906,0,0,59.9911,0,0,122.983,151.5302,124.626,-169.8869,,,,,,,,,,,,,,,,
19:46.0,59.9905,0,0,123.329,-118.8306,59.9905,0,0,59.9914,0,0,123.026,151.1978,124.626,-170.2307,,,,,,,,,,,,,,,,
19:46.0,59.9899,0,0,123.285,-119.1858,59.9896,0,0,59.9906,0,0,123.004,150.8655,124.604,-170.5973,,,,,,,,,,,,,,,,
